"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;5;0.001;0.0027;0.00107863636363636;0.0009683;0.00491;0.0022285;0.003831;0.00173;0.0028055;0.0019719205;0.001892456;0.0021645;NA;0.001;0.003248;0.000634525
2008;5;0.001;0.0029;0.00114436363636364;0.0009474;0.00415;0.0020885;0.003767;0.00164;0.0027469;0.0020843146;0.002211792;0.002259;NA;0.001;0.003548;0.001251206
2008;5;0.001;0.0028;0.00186054545454545;0.000873;0.00398;0.0017447;0.003706;0.00157;0.0026703;0.0022193516;0.002279797;0.002313;NA;0.001;0.003153;0.000812438
2008;5;0.001;0.0028;0.00182972727272727;0.0008614;0.00413;0.0015074;0.003659;0.00153;0.0025964;0.0025482363;0.002057898;0.002304;NA;0.001;0.003064;9.29e-05
2008;5;0.001;0.0024;0.000819818181818182;0.0015842;0.05006;0.0045022;0.003541;0.00173;0.0025219;0.0027767368;0.002088074;0.0022905;NA;0.001;0.00297;3e-05
2008;5;0.001;0.0021;0.00114436363636364;0.0011667;0.01816;0.0026836;0.003468;0.0012;0.0024504;0.0024253021;0.002636853;0.0023175;NA;0.001;0.005037;0.000311008
2008;5;0.001;0.002;0.00116427272727273;0.0010461;0.01039;0.0022499;0.00341;0.00113;0.0023678;0.0024834206;0.002160767;0.0020745;NA;0.001;0.004413;0.000954315
2008;5;0.001;0.0017;0.000941181818181818;0.0010692;0.01347;0.0022511;0.003355;0.00113;0.0022766;0.002460958;0.001822265;0.001863;NA;0.001;0.004016;0.001104539
2008;5;0.001;0.0016;0.000931909090909091;0.0009665;0.00543;0.0019999;0.003284;0.00092;0.0021671;0.0021664445;0.0018474;0.0016245;NA;0.001;0.00319;0.001439398
2008;5;0.001;0.0015;0.000811090909090909;0.0008554;0.00315;0.001639;0.003236;0.00086;0.0020468;0.0021918361;0.001517505;0.001332;NA;0.001;0.002945;0.001225497
2008;5;0.001;0.0016;0.000760090909090909;0.0007622;0.00388;0.0013668;0.003189;0.00092;0.0019256;0.0025257071;0.001435693;0.0010755;NA;0.001;0.002963;0.001412037
2008;5;0.001;0.0017;0.000828545454545454;0.0007076;0.00365;0.0012256;0.003153;0.00095;0.001801;0.0028776092;0.001503479;0.001026;NA;0.001;0.002799;0.002504467
2008;5;0.001;0.0017;0.000948;0.0007249;0.00309;0.0011145;0.003148;0.001;0.0016947;0.0032726091;0.001536377;0.001044;NA;0.001;0.002888;0.002702553
2008;5;0.001;0.002;0.000975;0.0007041;0.00342;0.0009782;0.003125;0.00102;0.0017172;0.003805044;0.001454017;0.0010575;NA;0.001;0.002994;0.002513792
2008;5;0.001;0.0018;0.000483272727272727;0.0010713;0.02398;0.0028054;0.003037;0.00115;0.0017101;0.0042130584;0.001618847;0.0011925;NA;0.001;0.003025;0.001363523
2008;5;0.001;0.0017;0.000559363636363636;0.0009945;0.01601;0.001923;0.002994;0.001;0.0016947;0.0041699138;0.001793482;0.001305;NA;0.001;0.003725;0.000989086
2008;5;0.001;0.0015;0.000469090909090909;0.0010086;0.02404;0.0019008;0.002941;0.00095;0.0017127;0.0037864902;0.001703112;0.0013545;NA;0.001;0.003238;0.001104841
2008;5;0.001;0.001;0.000316090909090909;0.0009765;0.00889;0.0024632;0.002845;0.00095;0.0017122;0.0035819471;0.00155857;0.0013095;NA;0.001;0.002862;0.001453885
2008;5;0.001;0.0012;0.000602181818181818;0.0009277;0.00388;0.0016113;0.002862;0.00099;0.0016824;0.004853391;0.001474524;0.0008865;NA;0.001;0.003564;0.001687956
2008;5;0.001;0.0013;0.000744272727272727;0.0009322;0.00308;0.0017652;0.00282;0.00095;0.0016448;0.0046042402;0.001705151;0.001026;NA;0.001;0.003305;0.001765288
2008;5;0.002;0.0015;0.000739363636363636;0.0008483;0.00346;0.0016546;0.00282;0.00095;0.0015695;0.0054700965;0.001570606;0.001089;NA;0.001;0.0035;0.002463836
2008;5;0.002;0.0015;0.000895090909090909;0.0008205;0.00284;0.0017183;0.002781;0.00091;0.0014684;0.0050940181;0.001740026;0.001242;NA;0.001;0.00316;0.001960339
2008;5;0.002;0.0016;0.000866181818181818;0.0008148;0.0122;0.0016342;0.00276;0.00091;0.0013451;0.0055019158;0.001477491;0.001314;NA;0.001;0.003128;0.002490135
